"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,2,"KO","Piotr","Adamowicz",NA,"YES",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,4,"PiS","Waldemar","Andzel","Franciszek","NO",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,6,"PiS","Jan","Ardanowski","Krzysztof","NO",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,7,"PiS","Iwona","Arent","Ewa","ABSENT",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,8,"KO","Bartosz","Arłukowicz","Adam","YES",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,9,"PiS","Marek","Ast",NA,"ABSENT",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,10,"KO","Urszula","Augustyn",NA,"YES",145,239
1,"2023-12-21T19:02:25","ELECTRONIC",134,86,1,13,10,"Pkt. 53 Wskazanie członków Państwowej Komisji Wyborczej (druki nr 97, 98, 99, 100, 101, 102, 103, 109, 110, 111, 112, 113, 114 i 115)","propozycja łącznego głosowania w sprawie wskazania członków Państwowej Komisji Wyborczej",374,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",145,239
