"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,2,"KO","Piotr","Adamowicz",NA,"YES",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,4,"PiS","Waldemar","Andzel","Franciszek","NO",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,6,"PiS","Jan","Ardanowski","Krzysztof","NO",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,7,"PiS","Iwona","Arent","Ewa","NO",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,8,"KO","Bartosz","Arłukowicz","Adam","YES",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,9,"PiS","Marek","Ast",NA,"NO",116,246
0,"2023-12-19T17:42:28","wniosek o niezwłoczne przejście do drugiego czytania projektu uchwały","ELECTRONIC",193,21,1,11,10,"Pkt. 45 Pierwsze czytanie poselskiego projektu uchwały w sprawie przywrócenia ładu prawnego oraz bezstronności i rzetelności mediów publicznych oraz Polskiej Agencji Prasowej (druk nr 117)","wniosek o niezwłoczne przystąpienie do drugiego czytania projektu uchwały bez odsyłania go do komisji",439,10,"KO","Urszula","Augustyn",NA,"YES",116,246
