"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,2,"KO","Piotr","Adamowicz",NA,"YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,3,"PiS","Adam","Andruszkiewicz",NA,"YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,4,"PiS","Waldemar","Andzel","Franciszek","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,6,"PiS","Jan","Ardanowski","Krzysztof","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,7,"PiS","Iwona","Arent","Ewa","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,8,"KO","Bartosz","Arłukowicz","Adam","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,9,"PiS","Marek","Ast",NA,"YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,10,"KO","Urszula","Augustyn",NA,"YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,11,"PiS","Piotr","Babinetz","Mieczysław","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,12,"PiS","Ryszard","Bartosik",NA,"YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,14,"PiS","Barbara","Bartuś","Halina","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,15,"PSL-TD","Paweł","Bejda","Jan","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,16,"Konfederacja","Konrad","Berkowicz","Szczepan","ABSENT",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,17,"KO","Sylwia","Bielawska","Alina","YES",25,428
0,"2024-04-12T14:34:34","całość projektu ustawy","ELECTRONIC",14,15,9,3,10,"Pkt. 6 Sprawozdanie Komisji o rządowym projekcie ustawy o zapewnianiu spełniania wymagań dostępności niektórych produktów i usług przez podmioty gospodarcze (druki nr 241, 288 i 288-A)","głosowanie nad całością projektu.",442,18,"PSL-TD","Marek","Biernacki",NA,"YES",25,428
