"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,2,"KO","Piotr","Adamowicz",NA,"NO",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,4,"PiS","Waldemar","Andzel","Franciszek","YES",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,6,"PiS","Jan","Ardanowski","Krzysztof","YES",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,7,"PiS","Iwona","Arent","Ewa","YES",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,8,"KO","Bartosz","Arłukowicz","Adam","NO",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,9,"PiS","Marek","Ast",NA,"YES",127,152
0,"2023-12-20T18:23:20","ELECTRONIC",235,73,1,12,10,"1. posiedzenie Sejmu RP w dniach 13, 14, 21, 22, 28 i 29 listopada oraz 6, 7, 11, 12, 19, 20 i 21 grudnia 2023 r.","Wniosek o przerwę",387,10,"KO","Urszula","Augustyn",NA,"NO",127,152
