"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,2,"KO","Piotr","Adamowicz",NA,"YES",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,3,"PiS","Adam","Andruszkiewicz",NA,"ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,4,"PiS","Waldemar","Andzel","Franciszek","ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,6,"PiS","Jan","Ardanowski","Krzysztof","ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,7,"PiS","Iwona","Arent","Ewa","ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,8,"KO","Bartosz","Arłukowicz","Adam","YES",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,9,"PiS","Marek","Ast",NA,"ABSTAIN",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,10,"KO","Urszula","Augustyn",NA,"YES",89,247
197,"2023-12-07T18:42:13","całość projektu ustawy","ELECTRONIC",1,15,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","głosowanie nad całością projektu ustawy",445,11,"PiS","Piotr","Babinetz","Mieczysław","ABSTAIN",89,247
