"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,2,"KO","Piotr","Adamowicz",NA,"YES",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,3,"PiS","Adam","Andruszkiewicz",NA,"NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,4,"PiS","Waldemar","Andzel","Franciszek","NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,6,"PiS","Jan","Ardanowski","Krzysztof","NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,7,"PiS","Iwona","Arent","Ewa","NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,8,"KO","Bartosz","Arłukowicz","Adam","YES",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,9,"PiS","Marek","Ast",NA,"NO",29,246
0,"2023-11-28T13:49:51","wniosek w sprawie powołania Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat (zwykła większość głosów)","ELECTRONIC",202,12,1,5,10,"Pkt. 15 Powołanie członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej lat 15 (druki nr 53, 54, 60 i 61)","Powołanie Pani Karoliny Marii Bućko na członka Państwowej Komisji do spraw przeciwdziałania wykorzystaniu seksualnemu małoletnich poniżej 15 lat",448,10,"KO","Urszula","Augustyn",NA,"YES",29,246
