"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,2,"KO","Piotr","Adamowicz",NA,"YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,3,"PiS","Adam","Andruszkiewicz",NA,"NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,4,"PiS","Waldemar","Andzel","Franciszek","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,6,"PiS","Jan","Ardanowski","Krzysztof","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,7,"PiS","Iwona","Arent","Ewa","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,8,"KO","Bartosz","Arłukowicz","Adam","YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,9,"PiS","Marek","Ast",NA,"NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,10,"KO","Urszula","Augustyn",NA,"YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,11,"PiS","Piotr","Babinetz","Mieczysław","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,12,"PiS","Ryszard","Bartosik",NA,"NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,14,"PiS","Barbara","Bartuś","Halina","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,15,"PSL-TD","Paweł","Bejda","Jan","YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,17,"KO","Sylwia","Bielawska","Alina","YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,18,"PSL-TD","Marek","Biernacki",NA,"YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,19,"KO","Paweł","Bliźniuk","Kazimierz","YES",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,20,"PiS","Mariusz","Błaszczak",NA,"NO",92,244
0,"2023-12-07T18:46:51","całość projektu uchwały","ELECTRONIC",203,13,1,8,10,"Pkt. 31 Pierwsze czytanie przedstawionego przez Prezydium Sejmu projektu uchwały w sprawie zmiany Regulaminu Sejmu Rzeczypospolitej Polskiej (druk nr 77)","głosowanie nad całością projektu uchwały",447,21,"KO","Mateusz","Bochenek",NA,"YES",92,244
