"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,2,"KO","Piotr","Adamowicz",NA,"YES",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,3,"PiS","Adam","Andruszkiewicz",NA,"NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,4,"PiS","Waldemar","Andzel","Franciszek","NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,6,"PiS","Jan","Ardanowski","Krzysztof","NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,7,"PiS","Iwona","Arent","Ewa","NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,8,"KO","Bartosz","Arłukowicz","Adam","YES",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,9,"PiS","Marek","Ast",NA,"NO",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,10,"KO","Urszula","Augustyn",NA,"YES",5,257
16,"2023-11-13T19:43:07","w sprawie wyboru Doroty Niedzieli na wicemarszałka Sejmu","ELECTRONIC",185,2,1,1,10,"Pkt. 3 Wybór Wicemarszałków Sejmu RP (druki nr 3, 4, 5, 6, 7 i 8)","Głosowanie nad kandydaturą Poseł Doroty Niedzieli na stanowisko Wicemarszałka Sejmu",458,11,"PiS","Piotr","Babinetz","Mieczysław","NO",5,257
