"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,2,"KO","Piotr","Adamowicz",NA,"NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,3,"PiS","Adam","Andruszkiewicz",NA,"YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,4,"PiS","Waldemar","Andzel","Franciszek","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,6,"PiS","Jan","Ardanowski","Krzysztof","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,7,"PiS","Iwona","Arent","Ewa","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,8,"KO","Bartosz","Arłukowicz","Adam","NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,9,"PiS","Marek","Ast",NA,"YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,10,"KO","Urszula","Augustyn",NA,"NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,12,"PiS","Ryszard","Bartosik",NA,"YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,14,"PiS","Barbara","Bartuś","Halina","YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,15,"PSL-TD","Paweł","Bejda","Jan","NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,16,"Konfederacja","Konrad","Berkowicz","Szczepan","ABSENT",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,17,"KO","Sylwia","Bielawska","Alina","NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,18,"PSL-TD","Marek","Biernacki",NA,"NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,20,"PiS","Mariusz","Błaszczak",NA,"YES",9,199
0,"2024-04-12T14:19:08","ELECTRONIC",241,17,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 1",440,21,"KO","Mateusz","Bochenek",NA,"NO",9,199
