"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,2,"KO","Piotr","Adamowicz",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,3,"PiS","Adam","Andruszkiewicz",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,4,"PiS","Waldemar","Andzel","Franciszek","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,6,"PiS","Jan","Ardanowski","Krzysztof","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,7,"PiS","Iwona","Arent","Ewa","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,8,"KO","Bartosz","Arłukowicz","Adam","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,9,"PiS","Marek","Ast",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,10,"KO","Urszula","Augustyn",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,12,"PiS","Ryszard","Bartosik",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,13,"PSL-TD","Władysław","Bartoszewski","Teofil","ABSENT",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,14,"PiS","Barbara","Bartuś","Halina","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,15,"PSL-TD","Paweł","Bejda","Jan","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,17,"KO","Sylwia","Bielawska","Alina","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,18,"PSL-TD","Marek","Biernacki",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,19,"KO","Paweł","Bliźniuk","Kazimierz","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,20,"PiS","Mariusz","Błaszczak",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,21,"KO","Mateusz","Bochenek",NA,"YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,22,"PiS","Rafał","Bochenek","Paweł","YES",1,393
0,"2024-02-21T10:07:57","ELECTRONIC",15,50,6,1,10,"6. posiedzenie Sejmu RP w dniach 21 i 22 lutego 2024 r.","wniosek o skrócenie terminu, o którym mowa w art. 44 ust. 3 regulaminu Sejmu",408,23,"Polska2050-TD","Izabela","Bodnar","Anna","YES",1,393
