"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,2,"KO","Piotr","Adamowicz",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,3,"PiS","Adam","Andruszkiewicz",NA,"YES",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,4,"PiS","Waldemar","Andzel","Franciszek","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,6,"PiS","Jan","Ardanowski","Krzysztof","ABSENT",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,7,"PiS","Iwona","Arent","Ewa","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,8,"KO","Bartosz","Arłukowicz","Adam","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,9,"PiS","Marek","Ast",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,10,"KO","Urszula","Augustyn",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,11,"PiS","Piotr","Babinetz","Mieczysław","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,12,"PiS","Ryszard","Bartosik",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,14,"PiS","Barbara","Bartuś","Halina","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,15,"PSL-TD","Paweł","Bejda","Jan","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,17,"KO","Sylwia","Bielawska","Alina","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,18,"PSL-TD","Marek","Biernacki",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,20,"PiS","Mariusz","Błaszczak",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,21,"KO","Mateusz","Bochenek",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,22,"PiS","Rafał","Bochenek","Paweł","NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,23,"Polska2050-TD","Izabela","Bodnar","Anna","ABSENT",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,24,"PiS","Jacek","Bogucki",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,25,"PiS","Zbigniew","Bogucki",NA,"NO",3,49
2,"2024-03-20T10:23:28","ELECTRONIC",375,33,8,1,10,"8. posiedzenie Sejmu RP w dniach 20 i 21 marca 2024 r.","wniosek o odroczenie posiedzenia",426,26,"KO","Krzysztof","Bojarski",NA,"NO",3,49
