"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,2,"KO","Piotr","Adamowicz",NA,"YES",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,3,"PiS","Adam","Andruszkiewicz",NA,"NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,4,"PiS","Waldemar","Andzel","Franciszek","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,6,"PiS","Jan","Ardanowski","Krzysztof","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,7,"PiS","Iwona","Arent","Ewa","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,8,"KO","Bartosz","Arłukowicz","Adam","YES",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,9,"PiS","Marek","Ast",NA,"NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,10,"KO","Urszula","Augustyn",NA,"YES",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,11,"PiS","Piotr","Babinetz","Mieczysław","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,12,"PiS","Ryszard","Bartosik",NA,"NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,14,"PiS","Barbara","Bartuś","Halina","NO",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,15,"PSL-TD","Paweł","Bejda","Jan","YES",5,240
17,"2024-01-26T09:16:38","całość projektu ustawy","ELECTRONIC",177,24,4,2,10,"Pkt. 5 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Narodowym Centrum Badań i Rozwoju oraz ustawy - Prawo o szkolnictwie wyższym i nauce (druki nr 171 i 181)","głosowanie nad całością projektu.",434,16,"Konfederacja","Konrad","Berkowicz","Szczepan","ABSTAIN",5,240
