"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,2,"KO","Piotr","Adamowicz",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,3,"PiS","Adam","Andruszkiewicz",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,4,"PiS","Waldemar","Andzel","Franciszek","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,6,"PiS","Jan","Ardanowski","Krzysztof","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,7,"PiS","Iwona","Arent","Ewa","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,8,"KO","Bartosz","Arłukowicz","Adam","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,9,"PiS","Marek","Ast",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,10,"KO","Urszula","Augustyn",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,11,"PiS","Piotr","Babinetz","Mieczysław","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,12,"PiS","Ryszard","Bartosik",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,14,"PiS","Barbara","Bartuś","Halina","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,15,"PSL-TD","Paweł","Bejda","Jan","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,16,"Konfederacja","Konrad","Berkowicz","Szczepan","ABSENT",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,17,"KO","Sylwia","Bielawska","Alina","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,18,"PSL-TD","Marek","Biernacki",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,19,"KO","Paweł","Bliźniuk","Kazimierz","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,20,"PiS","Mariusz","Błaszczak",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,21,"KO","Mateusz","Bochenek",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,22,"PiS","Rafał","Bochenek","Paweł","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,23,"Polska2050-TD","Izabela","Bodnar","Anna","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,24,"PiS","Jacek","Bogucki",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,25,"PiS","Zbigniew","Bogucki",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,26,"KO","Krzysztof","Bojarski",NA,"YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,27,"PiS","Joanna","Borowiak","Beata","YES",11,424
13,"2024-03-07T21:15:42","całość projektu ustawy","ELECTRONIC",5,17,7,2,10,"Pkt. 1 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy - Prawo pocztowe oraz ustawy o zmianie ustawy - Prawo pocztowe (druki nr 201 i 225)","głosowanie nad całością projektu.",442,28,"PiS","Kamil","Bortniczuk",NA,"YES",11,424
