"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,2,"KO","Piotr","Adamowicz",NA,"ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,4,"PiS","Waldemar","Andzel","Franciszek","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,6,"PiS","Jan","Ardanowski","Krzysztof","NO",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,7,"PiS","Iwona","Arent","Ewa","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,8,"KO","Bartosz","Arłukowicz","Adam","ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,9,"PiS","Marek","Ast",NA,"ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,10,"KO","Urszula","Augustyn",NA,"ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,12,"PiS","Ryszard","Bartosik",NA,"ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,14,"PiS","Barbara","Bartuś","Halina","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,15,"PSL-TD","Paweł","Bejda","Jan","NO",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,17,"KO","Sylwia","Bielawska","Alina","ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,18,"PSL-TD","Marek","Biernacki",NA,"NO",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,19,"KO","Paweł","Bliźniuk","Kazimierz","ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,20,"PiS","Mariusz","Błaszczak",NA,"ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,21,"KO","Mateusz","Bochenek",NA,"ABSTAIN",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,22,"PiS","Rafał","Bochenek","Paweł","ABSENT",20,32
152,"2024-01-17T16:59:54","wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej Krzysztofa Bosaka","ELECTRONIC",77,196,2,2,10,"Pkt. 11 Wniosek o odwołanie Wicemarszałka Sejmu Rzeczypospolitej Polskiej pana Krzysztofa Bosaka (druk nr 105)","głosowanie nad odwołaniem Wicemarszałka Sejmu Krzysztofa Bosaka",261,23,"Polska2050-TD","Izabela","Bodnar","Anna","NO",20,32
