"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,2,"KO","Piotr","Adamowicz",NA,"YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,3,"PiS","Adam","Andruszkiewicz",NA,"YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,4,"PiS","Waldemar","Andzel","Franciszek","YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,6,"PiS","Jan","Ardanowski","Krzysztof","YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,7,"PiS","Iwona","Arent","Ewa","ABSENT",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,8,"KO","Bartosz","Arłukowicz","Adam","YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,9,"PiS","Marek","Ast",NA,"YES",5,408
14,"2024-01-16T19:06:51","ELECTRONIC",1,34,2,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy o szczególnych rozwiązaniach służących realizacji ustawy budżetowej na rok 2024 (druki nr 142, 143 i 143-A)","poprawki nr 1 i 4",423,10,"KO","Urszula","Augustyn",NA,"YES",5,408
