"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,2,"KO","Piotr","Adamowicz",NA,"NO",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,3,"PiS","Adam","Andruszkiewicz",NA,"YES",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,4,"PiS","Waldemar","Andzel","Franciszek","YES",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,6,"PiS","Jan","Ardanowski","Krzysztof","ABSENT",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,7,"PiS","Iwona","Arent","Ewa","YES",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,8,"KO","Bartosz","Arłukowicz","Adam","NO",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,9,"PiS","Marek","Ast",NA,"YES",2,188
0,"2024-04-10T17:03:39","wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego","ELECTRONIC",240,30,9,1,10,"Pkt. 3 Wniosek o wyrażenie wotum nieufności wobec Ministra Spraw Wewnętrznych i Administracji Marcina Kierwińskiego (druki nr 255 i 279)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",428,10,"KO","Urszula","Augustyn",NA,"NO",2,188
