"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,2,"KO","Piotr","Adamowicz",NA,"NO",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,3,"PiS","Adam","Andruszkiewicz",NA,"YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,4,"PiS","Waldemar","Andzel","Franciszek","YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,6,"PiS","Jan","Ardanowski","Krzysztof","YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,7,"PiS","Iwona","Arent","Ewa","YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,8,"KO","Bartosz","Arłukowicz","Adam","NO",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,9,"PiS","Marek","Ast",NA,"YES",9,191
0,"2024-02-22T15:34:24","wniosek o wyrażenie wotum nieufnośći wobec Ministra Sprawiedliwości Adama Bodnara","ELECTRONIC",234,33,6,2,10,"Pkt. 6 Wniosek o wyrażenie wotum nieufności wobec Ministra Sprawiedliwości Adama Bodnara (druki nr 175 i 202)","głosowanie nad wnioskiem o wyrażenie wotum nieufności.",425,10,"KO","Urszula","Augustyn",NA,"NO",9,191
