"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,2,"KO","Piotr","Adamowicz",NA,"NO",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,3,"PiS","Adam","Andruszkiewicz",NA,"YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,4,"PiS","Waldemar","Andzel","Franciszek","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,6,"PiS","Jan","Ardanowski","Krzysztof","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,7,"PiS","Iwona","Arent","Ewa","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,8,"KO","Bartosz","Arłukowicz","Adam","NO",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,9,"PiS","Marek","Ast",NA,"YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,10,"KO","Urszula","Augustyn",NA,"NO",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,11,"PiS","Piotr","Babinetz","Mieczysław","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,12,"PiS","Ryszard","Bartosik",NA,"YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,14,"PiS","Barbara","Bartuś","Halina","YES",1,185
3,"2024-01-25T10:12:10","ELECTRONIC",238,31,4,1,10,"4. posiedzenie Sejmu RP w dniach 25 i 26 stycznia 2024 r.","Wniosek o przerwę",426,15,"PSL-TD","Paweł","Bejda","Jan","NO",1,185
