"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,2,"KO","Piotr","Adamowicz",NA,"ABSENT",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,3,"PiS","Adam","Andruszkiewicz",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,4,"PiS","Waldemar","Andzel","Franciszek","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,6,"PiS","Jan","Ardanowski","Krzysztof","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,7,"PiS","Iwona","Arent","Ewa","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,8,"KO","Bartosz","Arłukowicz","Adam","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,9,"PiS","Marek","Ast",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,10,"KO","Urszula","Augustyn",NA,"NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,11,"PiS","Piotr","Babinetz","Mieczysław","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,12,"PiS","Ryszard","Bartosik",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,14,"PiS","Barbara","Bartuś","Halina","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,15,"PSL-TD","Paweł","Bejda","Jan","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,17,"KO","Sylwia","Bielawska","Alina","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,18,"PSL-TD","Marek","Biernacki",NA,"NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,20,"PiS","Mariusz","Błaszczak",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,21,"KO","Mateusz","Bochenek",NA,"NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,22,"PiS","Rafał","Bochenek","Paweł","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,23,"Polska2050-TD","Izabela","Bodnar","Anna","NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,24,"PiS","Jacek","Bogucki",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,25,"PiS","Zbigniew","Bogucki",NA,"YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,26,"KO","Krzysztof","Bojarski",NA,"NO",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,27,"PiS","Joanna","Borowiak","Beata","YES",10,177
0,"2024-01-18T09:44:41","ELECTRONIC",256,24,3,1,10,"Pkt. 2 Sprawozdanie Komisji o rządowym projekcie ustawy budżetowej na rok 2024 (druki nr 125, 144 i 144-A) - trzecie czytanie","poprawka 8",433,28,"PiS","Kamil","Bortniczuk",NA,"YES",10,177
