"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,2,"KO","Piotr","Adamowicz",NA,"YES",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,3,"PiS","Adam","Andruszkiewicz",NA,"NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,4,"PiS","Waldemar","Andzel","Franciszek","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,6,"PiS","Jan","Ardanowski","Krzysztof","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,7,"PiS","Iwona","Arent","Ewa","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,8,"KO","Bartosz","Arłukowicz","Adam","YES",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,9,"PiS","Marek","Ast",NA,"NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,10,"KO","Urszula","Augustyn",NA,"YES",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,11,"PiS","Piotr","Babinetz","Mieczysław","NO",36,241
14,"2024-04-12T15:02:03","odwołanie Jana Mosińskiego ze stanowiska członka Komisji do spraw reprywatyzacji nieruchomości warszawskich","ELECTRONIC",185,17,9,3,10,"Pkt. 20 Odwołanie członków Komisji do spraw reprywatyzacji nieruchomości warszawskich (druki nr 270, 271, 272, 273, 281, 282, 283 i 284)","Głosowanie nad odwołaniem Pana Jana Mosińskiego",440,12,"PiS","Ryszard","Bartosik",NA,"NO",36,241
