"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,2,"KO","Piotr","Adamowicz",NA,"NO",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,3,"PiS","Adam","Andruszkiewicz",NA,"YES",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,4,"PiS","Waldemar","Andzel","Franciszek","YES",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,6,"PiS","Jan","Ardanowski","Krzysztof","YES",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,7,"PiS","Iwona","Arent","Ewa","ABSENT",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,8,"KO","Bartosz","Arłukowicz","Adam","NO",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,9,"PiS","Marek","Ast",NA,"ABSENT",57,177
17,"2023-12-06T13:29:41","wniosek o odrzucenie projektu ustawy w pierwszym czytaniu","ELECTRONIC",239,27,1,7,10,"Pkt. 29 Pierwsze czytanie poselskiego projektu ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72 i 72-A)","wniosek o odrzucenie projektu w pierwszym czytaniu.",433,10,"KO","Urszula","Augustyn",NA,"NO",57,177
