"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,2,"KO","Piotr","Adamowicz",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,3,"PiS","Adam","Andruszkiewicz",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,4,"PiS","Waldemar","Andzel","Franciszek","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,6,"PiS","Jan","Ardanowski","Krzysztof","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,7,"PiS","Iwona","Arent","Ewa","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,8,"KO","Bartosz","Arłukowicz","Adam","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,9,"PiS","Marek","Ast",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,10,"KO","Urszula","Augustyn",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,11,"PiS","Piotr","Babinetz","Mieczysław","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,12,"PiS","Ryszard","Bartosik",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,14,"PiS","Barbara","Bartuś","Halina","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,15,"PSL-TD","Paweł","Bejda","Jan","ABSENT",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,17,"KO","Sylwia","Bielawska","Alina","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,18,"PSL-TD","Marek","Biernacki",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,20,"PiS","Mariusz","Błaszczak",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,21,"KO","Mateusz","Bochenek",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,22,"PiS","Rafał","Bochenek","Paweł","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,23,"Polska2050-TD","Izabela","Bodnar","Anna","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,24,"PiS","Jacek","Bogucki",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,25,"PiS","Zbigniew","Bogucki",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,26,"KO","Krzysztof","Bojarski",NA,"ABSENT",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,27,"PiS","Joanna","Borowiak","Beata","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,28,"PiS","Kamil","Bortniczuk",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,29,"KO","Piotr","Borys",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,30,"PiS","Bożena","Borys-Szopa","Teresa","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,31,"KO","Marcin","Bosacki","Rafał","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,32,"Konfederacja","Karina","Bosak","Anna","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,33,"Konfederacja","Krzysztof","Bosak",NA,"NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,34,"Konfederacja","Grzegorz","Braun","Michał","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,36,"Polska2050-TD","Agnieszka","Buczyńska","MARIA","ABSENT",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,37,"PiS","Waldemar","Buda","Grzegorz","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,38,"KO","Borys","Budka","Piotr","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,39,"Polska2050-TD","Elżbieta","Burkiewicz","Jolanta","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,40,"PiS","Lidia","Burzyńska","Ewa","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,41,"KO","Marek","Chmielewski","Jan","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,42,"PiS","Zbigniew","Chmielowiec","Michał","NO",22,0
0,"2024-04-26T11:21:27","ELECTRONIC",427,30,10,3,10,"Pkt. 12 Sprawozdanie Komisji o uchwale Senatu w sprawie ustawy o zmianie ustawy o samorządzie gminnym oraz niektórych innych ustaw (druki nr 310 i 336)","poprawka 2",427,43,"PiS","Artur","Chojecki","Henryk","NO",22,0
