"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,2,"KO","Piotr","Adamowicz",NA,"NO",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,3,"PiS","Adam","Andruszkiewicz",NA,"YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,4,"PiS","Waldemar","Andzel","Franciszek","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,6,"PiS","Jan","Ardanowski","Krzysztof","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,7,"PiS","Iwona","Arent","Ewa","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,8,"KO","Bartosz","Arłukowicz","Adam","NO",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,9,"PiS","Marek","Ast",NA,"YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,10,"KO","Urszula","Augustyn",NA,"NO",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,11,"PiS","Piotr","Babinetz","Mieczysław","YES",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,12,"PiS","Ryszard","Bartosik",NA,"ABSENT",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",3,173
15,"2024-02-07T10:33:32","ELECTRONIC",231,39,5,1,10,"5. posiedzenie Sejmu RP w dniach 7, 8 i 9 lutego 2024 r.","Wniosek o przerwę",419,14,"PiS","Barbara","Bartuś","Halina","YES",3,173
