"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,2,"KO","Piotr","Adamowicz",NA,"YES",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,4,"PiS","Waldemar","Andzel","Franciszek","ABSENT",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,6,"PiS","Jan","Ardanowski","Krzysztof","YES",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,7,"PiS","Iwona","Arent","Ewa","ABSENT",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,8,"KO","Bartosz","Arłukowicz","Adam","YES",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,9,"PiS","Marek","Ast",NA,"YES",120,339
0,"2023-12-19T22:11:32","całość projektu ustawy","ELECTRONIC",0,121,1,11,10,"Pkt. 46 Sprawozdanie Komisji o poselskim projekcie ustawy o szczególnych rozwiązaniach w celu zachowania ważności niektórych orzeczeń o niepełnosprawności oraz orzeczeń o stopniu niepełnosprawności (druki nr 106 i 116)","głosowanie nad całością projektu.",339,10,"KO","Urszula","Augustyn",NA,"YES",120,339
