"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,2,"KO","Piotr","Adamowicz",NA,"NO",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,3,"PiS","Adam","Andruszkiewicz",NA,"YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,4,"PiS","Waldemar","Andzel","Franciszek","YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,6,"PiS","Jan","Ardanowski","Krzysztof","YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,7,"PiS","Iwona","Arent","Ewa","YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,8,"KO","Bartosz","Arłukowicz","Adam","NO",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,9,"PiS","Marek","Ast",NA,"YES",13,200
0,"2024-04-12T14:21:18","ELECTRONIC",243,14,9,3,10,"Pkt. 1 Sprawozdanie Komisji o rządowym projekcie ustawy o zmianie ustawy o Krajowej Radzie Sądownictwa (druki nr 219, 280 i 280-A)","poprawka 5",443,10,"KO","Urszula","Augustyn",NA,"NO",13,200
