"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,2,"KO","Piotr","Adamowicz",NA,"YES",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,3,"PiS","Adam","Andruszkiewicz",NA,"NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,4,"PiS","Waldemar","Andzel","Franciszek","NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,6,"PiS","Jan","Ardanowski","Krzysztof","NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,7,"PiS","Iwona","Arent","Ewa","NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,8,"KO","Bartosz","Arłukowicz","Adam","YES",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,9,"PiS","Marek","Ast",NA,"NO",85,244
17,"2023-12-07T18:39:05","ELECTRONIC",186,13,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 22",447,10,"KO","Urszula","Augustyn",NA,"YES",85,244
