"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,2,"KO","Piotr","Adamowicz",NA,"YES",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,3,"PiS","Adam","Andruszkiewicz",NA,"NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,4,"PiS","Waldemar","Andzel","Franciszek","NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,6,"PiS","Jan","Ardanowski","Krzysztof","NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,7,"PiS","Iwona","Arent","Ewa","NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,8,"KO","Bartosz","Arłukowicz","Adam","YES",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,9,"PiS","Marek","Ast",NA,"NO",21,245
2,"2024-04-12T14:29:30","całość projektu ustawy","ELECTRONIC",195,15,9,3,10,"Pkt. 5 Sprawozdanie Komisji o poselskim projekcie ustawy o uchyleniu ustawy z dnia 13 lipca 2023 r. o zmianie ustawy o ochronie zabytków i opiece nad zabytkami (druki nr 257, 285 i 285-A)","głosowanie nad całością projektu.",442,10,"KO","Urszula","Augustyn",NA,"YES",21,245
