"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,2,"KO","Piotr","Adamowicz",NA,"YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,3,"PiS","Adam","Andruszkiewicz",NA,"YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,4,"PiS","Waldemar","Andzel","Franciszek","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,6,"PiS","Jan","Ardanowski","Krzysztof","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,7,"PiS","Iwona","Arent","Ewa","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,8,"KO","Bartosz","Arłukowicz","Adam","YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,9,"PiS","Marek","Ast",NA,"YES",35,429
12,"2023-11-29T09:28:58","całość projektu ustawy","ELECTRONIC",0,19,1,6,10,"Pkt. 17 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o ograniczeniu handlu w niedziele i święta oraz niektóre inne dni (druki nr 63, 67 i 67-A)","głosowanie nad całością projektu.",441,10,"KO","Urszula","Augustyn",NA,"YES",35,429
