"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,2,"KO","Piotr","Adamowicz",NA,"NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,3,"PiS","Adam","Andruszkiewicz",NA,"YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,4,"PiS","Waldemar","Andzel","Franciszek","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,6,"PiS","Jan","Ardanowski","Krzysztof","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,7,"PiS","Iwona","Arent","Ewa","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,8,"KO","Bartosz","Arłukowicz","Adam","NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,9,"PiS","Marek","Ast",NA,"YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,10,"KO","Urszula","Augustyn",NA,"NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,11,"PiS","Piotr","Babinetz","Mieczysław","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,12,"PiS","Ryszard","Bartosik",NA,"YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,14,"PiS","Barbara","Bartuś","Halina","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,15,"PSL-TD","Paweł","Bejda","Jan","NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,16,"Konfederacja","Konrad","Berkowicz","Szczepan","YES",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,17,"KO","Sylwia","Bielawska","Alina","NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,18,"PSL-TD","Marek","Biernacki",NA,"NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",75,206
1,"2023-12-07T18:31:53","ELECTRONIC",237,16,1,8,10,"Pkt. 33 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustaw w celu wsparcia odbiorców energii elektrycznej, paliw gazowych i ciepła oraz niektórych innych ustaw (druki nr 72, 72-A i 88)","poprawka 12",444,20,"PiS","Mariusz","Błaszczak",NA,"YES",75,206
