"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,1,"PiS","Andrzej","Adamczyk","Mieczysław","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,2,"KO","Piotr","Adamowicz",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,3,"PiS","Adam","Andruszkiewicz",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,4,"PiS","Waldemar","Andzel","Franciszek","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,6,"PiS","Jan","Ardanowski","Krzysztof","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,7,"PiS","Iwona","Arent","Ewa","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,8,"KO","Bartosz","Arłukowicz","Adam","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,9,"PiS","Marek","Ast",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,10,"KO","Urszula","Augustyn",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,11,"PiS","Piotr","Babinetz","Mieczysław","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,12,"PiS","Ryszard","Bartosik",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,14,"PiS","Barbara","Bartuś","Halina","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,15,"PSL-TD","Paweł","Bejda","Jan","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,16,"Konfederacja","Konrad","Berkowicz","Szczepan","NO",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,17,"KO","Sylwia","Bielawska","Alina","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,18,"PSL-TD","Marek","Biernacki",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,19,"KO","Paweł","Bliźniuk","Kazimierz","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,20,"PiS","Mariusz","Błaszczak",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,21,"KO","Mateusz","Bochenek",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,22,"PiS","Rafał","Bochenek","Paweł","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,23,"Polska2050-TD","Izabela","Bodnar","Anna","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,24,"PiS","Jacek","Bogucki",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,25,"PiS","Zbigniew","Bogucki",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,26,"KO","Krzysztof","Bojarski",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,27,"PiS","Joanna","Borowiak","Beata","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,28,"PiS","Kamil","Bortniczuk",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,29,"KO","Piotr","Borys",NA,"ABSENT",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,30,"PiS","Bożena","Borys-Szopa","Teresa","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,31,"KO","Marcin","Bosacki","Rafał","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,32,"Konfederacja","Karina","Bosak","Anna","NO",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,33,"Konfederacja","Krzysztof","Bosak",NA,"ABSTAIN",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,34,"Konfederacja","Grzegorz","Braun","Michał","ABSENT",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,35,"KO","Krzysztof","Brejza",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,36,"Polska2050-TD","Agnieszka","Buczyńska","MARIA","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,37,"PiS","Waldemar","Buda","Grzegorz","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,38,"KO","Borys","Budka","Piotr","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,39,"Polska2050-TD","Elżbieta","Burkiewicz","Jolanta","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,40,"PiS","Lidia","Burzyńska","Ewa","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,41,"KO","Marek","Chmielewski","Jan","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,42,"PiS","Zbigniew","Chmielowiec","Michał","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,43,"PiS","Artur","Chojecki","Henryk","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,44,"PiS","Kazimierz","Choma","Bogusław","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,45,"PiS","Dominika","Chorosińska","Małgorzata","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,46,"PiS","Tadeusz","Chrzan",NA,"YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,47,"KO","Alicja","Chybicka","Paulina","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,48,"PiS","Anna","Cicholska","Ewa","YES",107,431
5,"2023-12-12T22:11:41","całość projektu ustawy","ELECTRONIC",12,11,1,10,10,"Pkt. 42 Sprawozdanie Komisji o poselskim projekcie ustawy o zmianie ustawy o doręczeniach elektronicznych (druki nr 92 i 94)","głosowanie nad całością projektu.",448,49,"KO","Janusz","Cichoń","Władysław","YES",107,431
